County-Level Results For 1870

county,state,population
Washington,North Carolina,6516
Washington,Vermont,26520
Washington,Rhode Island,20097
Washington,Maryland,34712
Washington,Kentucky,12464
Washington,Florida,2302
Washington,Oregon,4261
Washington,Tennessee,16317
Washington,Indiana,18495
Washington,Georgia,15842
Washington,Iowa,18952
Washington,Louisiana,3330
Washington,New York,49568
Washington,Texas,23104
Washington,Kansas,4081
Washoe,Nevada,3091
Washtenaw,Michigan,41434
Watauga,North Carolina,5287
Watonwan,Minnesota,2426
Waukesha,Wisconsin,28274
Waupaca,Wisconsin,15539
Waushara,Wisconsin,11279
Wayne,Tennessee,10209
Wayne,North Carolina,18144
Wayne,Georgia,2177
Wayne,Indiana,34048
Wayne,Mississippi,4206
Wayne,Iowa,11287
Wayne,Missouri,6068
Wayne,Kentucky,10602
Wayne,Nebraska,182
Wayne,Ohio,35116
Wayne,Pennsylvania,33188
Wayne,Michigan,119038
Wayne,West Virginia,7852
Wayne,New York,47710
Wayne,Illinois,19758
Weakley,Tennessee,20755
Webb,Texas,2615
Webster,Kentucky,10937
Webster,West Virginia,1730
Webster,Missouri,10434
Webster,Iowa,10484
Webster,Nebraska,16
Webster,Georgia,4677
Weld,Colorado,1636
Wells,Indiana,13585
West Baton Rouge,Louisiana,5114
West Feliciana,Louisiana,10499
Westchester,New York,131348
Westmoreland,Pennsylvania,58719
Westmoreland,Virginia,7682
Wetzel,West Virginia,8595
Wexford,Michigan,650
Wharton,Texas,3426
White,Illinois,16846
White,Tennessee,9375
White,Arkansas,10347
White,Indiana,10554
White,Georgia,4606
White Pine,Nevada,7189
Whiteside,Illinois,27503
Whitfield,Georgia,10117
Whitley,Indiana,14399
Whitley,Kentucky,8278
Wichita,Texas,N/a
Wicomico,Maryland,15802
Wilbarger,Texas,N/a
Wilcox,Georgia,2439
Wilcox,Alabama,28377
Wilkes,North Carolina,15539
Wilkes,Georgia,11796
Wilkin/toombs,Minnesota,295
Wilkinson,Georgia,9383
Wilkinson,Mississippi,12705
Will,Illinois,43013
Williams,Ohio,20991
Williamsburg,South Carolina,15489
Williamson,Illinois,17329
Williamson,Tennessee,25328
Williamson,Texas,6368
Wilson,Tennessee,25881
Wilson,Texas,2556
Wilson,North Carolina,12258
Wilson,Kansas,6694
Windham,Connecticut,38518
Windham,Vermont,26036
Windsor,Vermont,36063
Winn,Louisiana,4954
Winnebago,Iowa,1562
Winnebago,Illinois,29301
Winnebago,Wisconsin,37279
Winneshiek,Iowa,23570
Winona,Minnesota,22319
Winston,Mississippi,8984
Winston/hancock,Alabama,4155
Wirt,West Virginia,4804
Wise,Virginia,4785
Wise,Texas,1450
Wolfe,Kentucky,3603
Wood,West Virginia,19000
Wood,Texas,6894
Wood,Ohio,24596
Wood,Wisconsin,3912
Woodbury,Iowa,6172
Woodford,Kentucky,8240
Woodford,Illinois,18956
Woodruff,Arkansas,6891
Woodson,Kansas,3827
Worcester,Maryland,16419
Worcester,Massachusetts,192716
Worth,Iowa,2892
Worth,Missouri,5004
Worth,Georgia,3778
Wright,Missouri,5684
Wright,Minnesota,9457
Wright,Iowa,2392
Wyandot,Ohio,18553
Wyandotte,Kansas,10015
Wyoming,Pennsylvania,14585
Wyoming,West Virginia,3171
Wyoming,New York,29164
Wythe,Virginia,11611
Yadkin,North Carolina,10697
Yalobusha,Mississippi,13254
Yamhill,Oregon,5012
Yancey,North Carolina,5909
Yates,New York,19595
Yazoo,Mississippi,17279
Yell,Arkansas,8048
Yolo,California,9899
York,South Carolina,24286
York,Nebraska,604
York,Virginia,7198
York,Maine,60174
York,Pennsylvania,76134
Young,Texas,135
Yuba,California,10851
Zapata,Texas,1488
Zavala,Texas,133
